Hs.egID	gene.symbol	gene.alias	OMIM.ID	OMIM.name	info	gene.description	gene.type
100188858	ANIB6		611892	{Aneurysm, intracranial berry, 6} (2)	MIM:611892	Aneurysm, intracranial berry, 6	unknown
64857	PLEKHG2	ARHGEF42|CLG|CTB-60E11.4|LDAMD	611893	Leukodystrophy and acquired microcephaly with or without dystonia, 616763 (3)	MIM:611893|HGNC:HGNC:29515|Ensembl:ENSG00000090924|Vega:OTTHUMG00000152570	pleckstrin homology and RhoGEF domain containing G2	protein-coding
100187717	NNO3		611897	Nanophthalmos 3 (2)	MIM:611897	nanophthalmos 3	unknown
100188859	EA7		611907	Episodic ataxia, type 7 (2)	MIM:611907	Episodic ataxia, type 7	unknown
91869	RFT1	CDG1N	611908	Congenital disorder of glycosylation, type In, 612015 (3)	MIM:611908|HGNC:HGNC:30220|Ensembl:ENSG00000163933|Vega:OTTHUMG00000074035	RFT1 homolog	protein-coding
387700	SLC16A12	CJMG|CRT2|CTRCT47|MCT12	611910	Cataract 47, juvenile, with microcornea, 612018 (3)	MIM:611910|HGNC:HGNC:23094|Ensembl:ENSG00000152779|Vega:OTTHUMG00000018714	solute carrier family 16 member 12	protein-coding
23479	ISCU	2310020H20Rik|HML|ISU2|NIFU|NIFUN|hnifU	611911	Myopathy with lactic acidosis, hereditary, 255125 (3)	MIM:611911|HGNC:HGNC:29882|Ensembl:ENSG00000136003|Vega:OTTHUMG00000168420	iron-sulfur cluster assembly enzyme	protein-coding
100187724	DEL16P11.2	AUTS14|AUTS14A|C16DELp11.2|C16DUPp11.2|DUP16p11.2	611913	Chromosome 16p11.2 deletion syndrome, 593kb (4);{Autism susceptibility 14A} (2)	MIM:611913	autism, susceptibility to, 14	unknown
100188860	CPROTQ		611920	[C-reactive protein QTL] (2)	MIM:611920	C-reactive protein QTL	unknown
286077	FAM83H	AI3|AI3A	611927	Amelogenesis imperfecta, type IIIA, 130900 (3)	MIM:611927|HGNC:HGNC:24797|Ensembl:ENSG00000180921|Vega:OTTHUMG00000133559	family with sequence similarity 83 member H	protein-coding
100188861	EIG5		611934	{Epilepsy, idiopathic generalized, susceptibility to, 5} (2)	MIM:611934	Epilepsy, idiopathic generalized, susceptibility to, 5	unknown
27249	MMADHC	C2orf25|CL25022|cblD	611935	Homocystinuria, cblD type, variant 1, 277410 (3);Methylmalonic aciduria and homocystinuria, cblD type, 277410 (3);Methylmalonic aciduria, cblD type, variant 2, 277410 (3)	MIM:611935|HGNC:HGNC:25221|Ensembl:ENSG00000168288|Vega:OTTHUMG00000155558	methylmalonic aciduria and homocystinuria, cblD type	protein-coding
100188862	DUP3Q29	MICRODUP3Q29	611936	Chromosome 3q29 microduplication syndrome (4)	MIM:611936	chromosome 3q29 microduplication syndrome	unknown
100188865	LMPH1B		611944	Lymphedema, hereditary, IB (2)	MIM:611944	Lymphedema, hereditary, IB	unknown
100049159	SPG37		611945	Spastic paraplegia 37, autosomal dominant (2)	MIM:611945|HGNC:HGNC:33472	spastic paraplegia 37 (autosomal dominant)	unknown
80776	B9D2	ICIS-1|JBTS34|MKS10|MKSR2	611951	?Meckel syndrome 10, 614175 (3);Joubert syndrome 34, 614175 (3)	MIM:611951|HGNC:HGNC:28636|Ensembl:ENSG00000123810|Vega:OTTHUMG00000182758	B9 domain containing 2	protein-coding
100188867	HPC14		611958	{Prostate cancer, hereditary, 14} (2)	MIM:611958	Prostate cancer, hereditary, 14	unknown
100188868	HPC15		611959	{Prostate cancer, hereditary, 15} (2)	MIM:611959	Prostate cancer, hereditary, 15	unknown
83696	TRAPPC9	IBP|IKBKBBP|MRT13|NIBP|T1|TRS120	611966	Mental retardation, autosomal recessive 13, 613192 (3)	MIM:611966|HGNC:HGNC:30832|Ensembl:ENSG00000167632|Vega:OTTHUMG00000164187	trafficking protein particle complex 9	protein-coding
65993	MRPS34	COXPD32|MRP-S12|MRP-S34|MRPS12	611994	Combined oxidative phosphorylation deficiency 32, 617664 (3)	MIM:611994|HGNC:HGNC:16618|Ensembl:ENSG00000074071|Vega:OTTHUMG00000128636	mitochondrial ribosomal protein S34	protein-coding
100188869	DEL15Q13.3	EIG7|MICRODEL15Q13.3|SCZD13	612001	Chromosome 15q13.3 microdeletion syndrome (4)	MIM:612001	Chromosome 15q13.3 microdeletion syndrome	unknown
26058	GIGYF2	GYF2|PARK11|PERQ2|PERQ3|TNRC15	612003	{Parkinson disease 11}, 607688 (3)	MIM:612003|HGNC:HGNC:11960|Ensembl:ENSG00000204120|Vega:OTTHUMG00000153237	GRB10 interacting GYF protein 2	protein-coding
100301522	CELIAC7		612005	{Celiac disease, susceptibility to, 7} (2)	MIM:612005	Celiac disease, susceptibility to, 7	unknown
100188870	CELIAC8		612006	{Celiac disease, susceptibility to, 8} (2)	MIM:612006	Celiac disease, susceptibility to, 8	unknown
100188871	CELIAC9		612007	{Celiac disease, susceptibility to, 9} (2)	MIM:612007	Celiac disease, susceptibility to, 9	unknown
100188872	CELIAC10		612008	{Celiac disease, susceptibility to, 10} (2)	MIM:612008	Celiac disease, susceptibility to, 10	unknown
100188873	CELIAC11		612009	{Celiac disease, susceptibility to, 11} (2)	MIM:612009	Celiac disease, susceptibility to, 11	unknown
100188874	CELIAC12		612010	{Celiac disease, susceptibility to, 12} (2)	MIM:612010	Celiac disease, susceptibility to, 12	unknown
100188875	CELIAC13		612011	{Celiac disease, susceptibility to, 13} (2)	MIM:612011	Celiac disease, susceptibility to, 13	unknown
23503	ZFYVE26	FYVE-CENT|SPG15	612012	Spastic paraplegia 15, autosomal recessive, 270700 (3)	MIM:612012|HGNC:HGNC:20761|Ensembl:ENSG00000072121|Vega:OTTHUMG00000171274	zinc finger FYVE-type containing 26	protein-coding
57545	CC2D2A	JBTS9|MKS6	612013	COACH syndrome, 216360 (3);Joubert syndrome 9, 612285 (3);Meckel syndrome 6, 612284 (3)	MIM:612013|HGNC:HGNC:29253|Ensembl:ENSG00000048342|Vega:OTTHUMG00000160255	coiled-coil and C2 domain containing 2A	protein-coding
79809	TTC21B	ATD4|IFT139|IFT139B|JBTS11|NPHP12|Nbla10696|SRTD4|THM1	612014	Nephronophthisis 12, 613820 (3);Short-rib thoracic dysplasia 4 with or without polydactyly, 613819 (3)	MIM:612014|HGNC:HGNC:25660|Ensembl:ENSG00000123607|Vega:OTTHUMG00000154083	tetratricopeptide repeat domain 21B	protein-coding
100188876	IHPS3		612017	Pyloric stenosis, infantile hypertrophic, 3 (2)	MIM:612017	Pyloric stenosis, infantile hypertrophic, 3	unknown
51633	OTUD6B	CGI-77|DUBA-5|DUBA5|IDDFSDA	612021	Intellectual developmental disorder with dysmorphic facies, seizures, and distal limb anomalies, 617452 (3)	MIM:612021|HGNC:HGNC:24281|Ensembl:ENSG00000155100|Vega:OTTHUMG00000150758	OTU domain containing 6B	protein-coding
389434	IYD	C6orf71|DEHAL1|IYD-1|TDH4	612025	Thyroid dyshormonogenesis 4, 274800 (3)	MIM:612025|HGNC:HGNC:21071|Ensembl:ENSG00000009765|Vega:OTTHUMG00000016347	iodotyrosine deiodinase	protein-coding
51574	LARP7	ALAZS|HDCMA18P|PIP7S	612026	Alazami syndrome, 615071 (3)	MIM:612026|HGNC:HGNC:24912|Ensembl:ENSG00000174720|Vega:OTTHUMG00000132909	La ribonucleoprotein domain family member 7	protein-coding
100188877	CHDS9		612030	{Coronary heart disease, susceptibility to, 9} (2)	MIM:612030	Coronary heart disease, suscpetibility to, 9	unknown
10297	APC2	APCL	612034	?Sotos syndrome 3, 617169 (3)	MIM:612034|HGNC:HGNC:24036|Ensembl:ENSG00000115266|Vega:OTTHUMG00000180059	APC2, WNT signaling pathway regulator	protein-coding
57505	AARS2	AARSL|COXPD8|LKENP|MT-ALARS|MTALARS	612035	Combined oxidative phosphorylation deficiency 8, 614096 (3);Leukoencephalopathy, progressive, with ovarian failure, 615889 (3)	MIM:612035|HGNC:HGNC:21022|Ensembl:ENSG00000124608|Vega:OTTHUMG00000014766	alanyl-tRNA synthetase 2, mitochondrial	protein-coding
285498	RNF212	ZHP3	612041	Recombination rate QTL 1, 612042 (3)	MIM:612041|HGNC:HGNC:27729|Ensembl:ENSG00000178222|Vega:OTTHUMG00000118997	ring finger protein 212	protein-coding
79188	TMEM43	ARVC5|ARVD5|EDMD7|LUMA	612048	Arrhythmogenic right ventricular dysplasia 5, 604400 (3);Emery-Dreifuss muscular dystrophy 7, AD, 614302 (3)	MIM:612048|HGNC:HGNC:28472|Ensembl:ENSG00000170876|Vega:OTTHUMG00000129802	transmembrane protein 43	protein-coding
146227	BEAN1	BEAN|SCA31	612051	Spinocerebellar ataxia 31, 117210 (3)	MIM:612051|HGNC:HGNC:24160|Ensembl:ENSG00000166546|Vega:OTTHUMG00000173370	brain expressed associated with NEDD4 1	protein-coding
55131	RBM28	ANES	612074	?Alopecia, neurologic defects, and endocrinopathy syndrome, 612079 (3)	MIM:612074|HGNC:HGNC:21863|Ensembl:ENSG00000106344|Vega:OTTHUMG00000157711	RNA binding motif protein 28	protein-coding
84627	ZNF469	BCS|BCS1	612078	Brittle cornea syndrome 1, 229200 (3)	MIM:612078|HGNC:HGNC:23216|Ensembl:ENSG00000225614|Vega:OTTHUMG00000173151	zinc finger protein 469	protein-coding
27089	UQCRQ	MC3DN4|QCR8|QP-C|QPC|UQCR7	612080	Mitochondrial complex III deficiency, nuclear type 4, 615159 (3)	MIM:612080|HGNC:HGNC:29594|Ensembl:ENSG00000164405|Vega:OTTHUMG00000059836	ubiquinol-cytochrome c reductase complex III subunit VII	protein-coding
23152	CIC	MRD45	612082	Mental retardation, autosomal dominant 45, 617600 (3)	MIM:612082|HGNC:HGNC:14214|Ensembl:ENSG00000079432|Vega:OTTHUMG00000182794	capicua transcriptional repressor	protein-coding
100192311	MUSTQTL1		612083	Muscle strength quantitative trait locus 1 (2)	MIM:612083	Muscle strength quantitative trait locus 1	unknown
100188880	HPRHP		612089	Hypophosphatemic rickets and hyperparathyroidism (2)	MIM:612089	Hypophosphatemic rickets and hyperparathyroidism	unknown
100151644	OTSC8		612096	Otosclerosis 8 (2)	MIM:612096|HGNC:HGNC:32939	otosclerosis 8	unknown
100188881	MFT2	TEM	612099	Trichoepithelioma, multiple familial, 2 (2)	MIM:612099	Trichoepithelioma, multiple familial, 2	unknown
100144748	KLLN	CWS4|KILLIN	612105	Cowden syndrome 4, 615107 (3)	MIM:612105|HGNC:HGNC:37212|Ensembl:ENSG00000227268|Vega:OTTHUMG00000186455	killin, p53 regulated DNA replication inhibitor	protein-coding
63910	SLC17A9	C20orf59|POROK8|VNUT	612107	Porokeratosis 8, disseminated superficial actinic type, 616063 (3)	MIM:612107|HGNC:HGNC:16192|Ensembl:ENSG00000101194|Vega:OTTHUMG00000032951	solute carrier family 17 member 9	protein-coding
100499165	FGQTL1		612108	[Fasting plasma glucose level QTL 1] (2)	MIM:612108	Fasting plasma glucose level QTL 1	unknown
100188882	BMND9		612110	[Bone mineral density QTL 9] (2)	MIM:612110	Bone mineral density QTL 9	unknown
100188883	BMND10		612113	[Bone mineral density QTL 10] (2)	MIM:612113	Bone mineral density QTL 10	unknown
100188884	BMND11		612114	[Bone mineral density QTL 11] (2)	MIM:612114	Bone mineral density QTL 11	unknown
63924	CIDEC	CIDE-3|CIDE3|FPLD5|FSP27	612120	?Lipodystrophy, familial partial, type 5, 615238 (3)	MIM:612120|HGNC:HGNC:24229|Ensembl:ENSG00000187288|Vega:OTTHUMG00000128522	cell death inducing DFFA like effector c	protein-coding
285848	PNPLA1	ARCI10|dJ50J22.1	612121	Ichthyosis, congenital, autosomal recessive 10, 615024 (3)	MIM:612121|HGNC:HGNC:21246|Ensembl:ENSG00000180316|Vega:OTTHUMG00000014590	patatin like phospholipase domain containing 1	protein-coding
50640	PNPLA8	IPLA2-2|IPLA2G|MMLA|PNPLA-gamma|iPLA2gamma	612123	?Mitochondrial myopathy with lactic acidosis, 251950 (3)	MIM:612123|HGNC:HGNC:28900|Ensembl:ENSG00000135241|Vega:OTTHUMG00000154870	patatin like phospholipase domain containing 8	protein-coding
100188885	ANIB7		612161	Aneurysm, intracranial berry, 7 (2)	MIM:612161	Aneurysm, intracranial berry, 7	unknown
100188886	ANIB8		612162	Aneurysm, intracranial berry, 8 (2)	MIM:612162	Aneurysm, intracranial berry, 8	unknown
219931	TPCN2	SHEP10|TPC2	612163	[Skin/hair/eye pigmentation 10, blond/brown hair], 612267 (3)	MIM:612163|HGNC:HGNC:20820|Ensembl:ENSG00000162341|Vega:OTTHUMG00000167898	two pore segment channel 2	protein-coding
54110	RP29		612165	Retinitis pigmentosa 29 (2)	MIM:612165|HGNC:HGNC:10282	retinitis pigmentosa 29 (autosomal recessive)	unknown
9103	FCGR2C	CD32|CD32C|CDW32|FCG2|FCRIIC|IGFR2	612169	Thrombocytopenic purpura, autoimmune, 188030 (1)	MIM:612169|HGNC:HGNC:15626	Fc fragment of IgG receptor IIc (gene/pseudogene)	protein-coding
10	NAT2	AAC2|NAT-2|PNAT	612182	[Acetylation, slow], 243400 (3)	MIM:612182|HGNC:HGNC:7646|Ensembl:ENSG00000156006|Vega:OTTHUMG00000130826	N-acetyltransferase 2	protein-coding
23312	DMXL2	DFNA71|PEPNS|RC3	612186	?Deafness, autosomal dominant 71, 617605 (3);?Polyendocrine-polyneuropathy syndrome, 616113 (3)	MIM:612186|HGNC:HGNC:2938|Ensembl:ENSG00000104093|Vega:OTTHUMG00000131749	Dmx like 2	protein-coding
346171	ZFP57	C6orf40|TNDM1|ZNF698|bA145L22|bA145L22.2	612192	Diabetes mellitus, transient neonatal, 1, 601410 (3)	MIM:612192|HGNC:HGNC:18791|Ensembl:ENSG00000204644|Vega:OTTHUMG00000031158	ZFP57 zinc finger protein	protein-coding
100270794	STQTL10		612221	{Stature QTL 10} (2)	MIM:612221	Stature QTL 10	unknown
2588	GALNS	GALNAC6S|GAS|GalN6S|MPS4A	612222	Mucopolysaccharidosis IVA, 253000 (3)	MIM:612222|HGNC:HGNC:4122|Ensembl:ENSG00000141012|Vega:OTTHUMG00000137862	galactosamine (N-acetyl)-6-sulfatase	protein-coding
100270795	STQTL11		612223	{Stature QTL 11} (2)	MIM:612223	Stature QTL 11	unknown
100301523	STQTL12		612224	{Stature QTL 12} (2)	MIM:612224	Stature QTL 12	unknown
100270796	STQTL13		612226	{Stature QTL 13} (2)	MIM:612226	Stature QTL 13	unknown
100270797	STQTL14		612228	{Stature QTL 14} (2)	MIM:612228	Stature QTL 14	unknown
100188887	CRCS5		612230	{Colorectal cancer, susceptibility to, 5} (2)	MIM:612230	Colorectal cancer, susceptibility to, 5	unknown
100187710	CRCS6		612231	{Colorectal cancer, susceptibility to, 6} (2)	MIM:612231	colorectal cancer, susceptibility to, 6	unknown
100187711	CRCS7		612232	{Colorectal cancer, susceptibility to, 7} (2)	MIM:612232	colorectal cancer, susceptibility to, 7	unknown
100190785	IS4		612238	{Scoliosis, idiopathic, susceptibility to, 4} (2)	MIM:612238	Scoliosis, idiopathic, susceptibility to, 4	unknown
100190985	IS5		612239	{Scoliosis, idiopathic, susceptibility to, 5} (2)	MIM:612239	scoliosis, idiopathic, susceptibility to, 5	unknown
100188952	IBD12		612241	{Inflammatory bowel disease 12} (2)	MIM:612241	Inflammatory bowel disease 12	unknown
57211	ADGRG6	APG1|DREG|GPR126|LCCS9|PR126|PS1TP2|VIGR	612243	Lethal congenital contracture syndrome 9, 616503 (3)	MIM:612243|HGNC:HGNC:13841|Ensembl:ENSG00000112414|Vega:OTTHUMG00000015709	adhesion G protein-coupled receptor G6	protein-coding
100190928	SLEB12		612254	{Systemic lupus erythematosus, susceptibility to, 12} (2)	MIM:612254	Systemic lupus erythematosus, susceptibility to, 12	unknown
100190929	IBD15		612255	{Inflammatory bowel disease 15} (2)	MIM:612255	Inflammatory bowel disease-15	unknown
100190930	IBD16		612259	{Inflammatory bowel disease 16} (2)	MIM:612259	Inflammatory bowel disease-16	unknown
100190931	IBD18		612262	{Inflammatory bowel disease 18} (2)	MIM:612262	Inflammatory bowel disease-18	unknown
100190932	CMM7		612263	{Melanoma, cutaneous malignant, 7} (2)	MIM:612263	Melanoma, cutaneous malignant, susceptibility to, 7	unknown
23093	TTLL5	CORD19|KIAA0998|STAMP	612268	Cone-rod dystrophy 19, 615860 (3)	MIM:612268|HGNC:HGNC:19963|Ensembl:ENSG00000119685|Vega:OTTHUMG00000171611	tubulin tyrosine ligase like 5	protein-coding
100190786	CILD8		612274	Ciliary dyskinesia, primary, 8 (2)	MIM:612274	Ciliary dyskinesia, primary, 8	unknown
9719	ADAMTSL2	GPHYSD1	612277	Geleophysic dysplasia 1, 231050 (3)	MIM:612277|HGNC:HGNC:14631|Ensembl:ENSG00000197859|Vega:OTTHUMG00000131706	ADAMTS like 2	protein-coding
100190787	GEFSP6		612279	Epilepsy, generalized, with febrile seizures plus, type 6 (2)	MIM:612279	Generalized epilepsy with febrile seizures plus, type 6	unknown
2517	FUCA1	FUCA	612280	Fucosidosis, 230000 (3)	MIM:612280|HGNC:HGNC:4006|Ensembl:ENSG00000179163|Vega:OTTHUMG00000002965	alpha-L-fucosidase 1	protein-coding
5624	PROC	APC|PC|PROC1|THPH3|THPH4	612283	Thrombophilia due to protein C deficiency, autosomal dominant, 176860 (3);Thrombophilia due to protein C deficiency, autosomal recessive, 612304 (3)	MIM:612283|HGNC:HGNC:9451|Ensembl:ENSG00000115718|Vega:OTTHUMG00000131528	protein C, inactivator of coagulation factors Va and VIIIa	protein-coding
100190788	IBD20		612288	{Inflammatory bowel disease 20} (2)	MIM:612288	Inflammatory bowel disease-20	unknown
100190982	POROK5	DSAP3	612293	Porokeratosis 5, disseminated superficial actinic (2)	MIM:612293	Porokeratosis, disseminated superficial actinic, 3	unknown
54765	TRIM44	AN3|DIPB|HSA249128|MC7	612298	?Aniridia 3, 617142 (3)	MIM:612298|HGNC:HGNC:19016|Ensembl:ENSG00000166326|Vega:OTTHUMG00000166312	tripartite motif containing 44	protein-coding
100190789	TSHQTL1		612306	[Thyroid-stimulating hormone level QTL 1] (2)	MIM:612306	Thyroid-stimulating hormone level QTL 1	unknown
2153	F5	FVL|PCCF|RPRGL1|THPH2	612309	Factor V deficiency, 227400 (3);Thrombophilia due to activated protein C resistance, 188055 (3);{Budd-Chiari syndrome}, 600880 (3);{Pregnancy loss, recurrent, susceptibility to, 1}, 614389 (3);{Stroke, ischemic, susceptibility to}, 601367 (3);{Thrombophilia, susceptibility to, due to factor V Leiden}, 188055 (3)	MIM:612309|HGNC:HGNC:3542|Ensembl:ENSG00000198734|Vega:OTTHUMG00000034595	coagulation factor V	protein-coding
100190790	ADHD5		612311	{Attention deficit-hyperactivity disorder, susceptibility to, 5} (2)	MIM:612311	Attention deficit-hyperactivity disorder, susceptibility to, 5	unknown
100190791	ADHD6		612312	{Attention deficit-hyperactivity disorder, susceptibility to, 6} (2)	MIM:612312	Attention deficit-hyperactivity disorder, susceptibility to, 6	unknown
286887	KRT6C	K6E|KRT6E|PPKNEFD	612315	Palmoplantar keratoderma, nonepidermolytic, focal or diffuse, 615735 (3)	MIM:612315|HGNC:HGNC:20406|Ensembl:ENSG00000170465|Vega:OTTHUMG00000169596	keratin 6C	protein-coding
55210	ATAD3A	HAYOS	612316	Harel-Yoon syndrome, 617183 (3)	MIM:612316|HGNC:HGNC:25567|Ensembl:ENSG00000197785|Vega:OTTHUMG00000000575	ATPase family, AAA domain containing 3A	protein-coding
22868	FASTKD2	KIAA0971	612322	?Mitochondrial complex IV deficiency, 220110 (3)	MIM:612322|HGNC:HGNC:29160|Ensembl:ENSG00000118246|Vega:OTTHUMG00000132917	FAST kinase domains 2	protein-coding
22858	ICK	ECO|LCK2|MRK	612325	Endocrine-cerebroosteodysplasia, 612651 (3)	MIM:612325|HGNC:HGNC:21219|Ensembl:ENSG00000112144|Vega:OTTHUMG00000014870	intestinal cell kinase	protein-coding
100049707	SPG38		612335	Spastic paraplegia 38, autosomal dominant (2)	MIM:612335|HGNC:HGNC:33485	spastic paraplegia 38 (autosomal dominant, Silver syndrome)	unknown
100192307	MUSQTL1		612343	[Musical aptitude QTL 1] (2)	MIM:612343	Musical aptitude QTL 1	unknown
100192308	DEL2Q31		612345	Chromosome 2q31.2 deletion syndrome (4)	MIM:612345	Chromosome 2q31.2 deletion syndrome	unknown
2678	GGT1	CD224|D22S672|D22S732|GGT|GGT 1|GTG	612346	Glutathioninuria, 231950 (1)	MIM:612346|HGNC:HGNC:4250|Ensembl:ENSG00000100031|Vega:OTTHUMG00000030859	gamma-glutamyltransferase 1	protein-coding
5053	PAH	PH|PKU|PKU1	612349	Phenylketonuria, 261600 (3);[Hyperphenylalaninemia, non-PKU mild], 261600 (3)	MIM:612349|HGNC:HGNC:8582|Ensembl:ENSG00000171759|Vega:OTTHUMG00000169966	phenylalanine hydroxylase	protein-coding
100196911	POROK6	DSAP4	612353	Porokeratosis 6, multiple types (2)	MIM:612353	Porokeratosis, disseminated superficial actinic, 4	unknown
100192312	IBD21		612354	{Inflammatory bowel disease 21} (2)	MIM:612354	Inflammatory bowel disease-21	unknown
100196912	MAFD8		612357	{Major affective disorder-8, susceptibility to} (2)	MIM:612357	Major affective disorder-8, susceptibility to	unknown
3827	KNG1	BDK|BK|KNG	612358	[High molecular weight kininogen deficiency], 228960 (3);[Kininogen deficiency], 228960 (3)	MIM:612358|HGNC:HGNC:6383|Ensembl:ENSG00000113889|Vega:OTTHUMG00000150348	kininogen 1	protein-coding
79133	NDUFAF5	C20orf7|bA526K24.2|dJ842G6.1	612360	Mitochondrial complex 1 deficiency, 252010 (3)	MIM:612360|HGNC:HGNC:15899|Ensembl:ENSG00000101247|Vega:OTTHUMG00000031909	NADH:ubiquinone oxidoreductase complex assembly factor 5	protein-coding
100196913	SCZD14		612361	{Schizophrenia, susceptibility to, 14} (2)	MIM:612361	schizophrenia, susceptibility to, 14	unknown
100196914	ALPQTL2		612367	{Alkaline phosphatase, plasma level of, QTL 2} (2)	MIM:612367	Alkaline phosphatase, plasma level of, QTL 2	unknown
100196915	ALPQTL3		612368	{Alkaline phosphatase, plasma level of, QTL3} (2)	MIM:612368	Alkaline phosphatase, plasma level of, QTL3	unknown
100196916	ALPQTL4		612369	{Alkaline phosphatase, plasma level of, QTL4} (2)	MIM:612369	Alkaline phosphatase, plasma level of, QTL4	unknown
100196917	MAFD9		612372	{Major affective disorder-9, susceptibility to} (2)	MIM:612372	Major affective disorder-9, susceptibility to	unknown
55315	SLC29A3	ENT3|HCLAP|HJCD|PHID	612373	Histiocytosis-lymphadenopathy plus syndrome, 602782 (3)	MIM:612373|HGNC:HGNC:23096|Ensembl:ENSG00000198246|Vega:OTTHUMG00000018424	solute carrier family 29 member 3	protein-coding
340061	TMEM173	ERIS|MITA|MPYS|NET23|SAVI|STING|hMITA|hSTING	612374	STING-associated vasculopathy, infantile-onset, 615934 (3)	MIM:612374|HGNC:HGNC:27962|Ensembl:ENSG00000184584|Vega:OTTHUMG00000129239	transmembrane protein 173	protein-coding
100196918	SLEB13		612378	{Systemic lupus erythematosus, susceptibility to, 13} (2)	MIM:612378	Systemic lupus erythematosus, susceptibility to, 13	unknown
100240732	IBD22		612380	{Inflammatory bowel disease 22} (2)	MIM:612380	Inflammatory bowel disease-22	unknown
100240733	IBD23		612381	{Inflammatory bowel disease 23} (2)	MIM:612381	Inflammatory bowel disease-23	unknown
2235	FECH	EPP|FCE	612386	Protoporphyria, erythropoietic, autosomal recessive, 177000 (3)	MIM:612386|HGNC:HGNC:3647|Ensembl:ENSG00000066926|Vega:OTTHUMG00000132740	ferrochelatase	protein-coding
100196919	SS3		612388	{Sarcoidosis, susceptibility to, 3} (2)	MIM:612388	Sarcoidosis, susceptibility to, 3	unknown
137682	NDUFAF6	C8orf38	612392	Leigh syndrome due to mitochondrial complex I deficiency, 256000 (3)	MIM:612392|HGNC:HGNC:28625|Ensembl:ENSG00000156170|Vega:OTTHUMG00000150173	NADH:ubiquinone oxidoreductase complex assembly factor 6	protein-coding
1120	CHKB	CHETK|CHKL|CK|CKB|CKEKB|EK|EKB|MDCMC	612395	Muscular dystrophy, congenital, megaconial type, 602541 (3)	MIM:612395|HGNC:HGNC:1938|Ensembl:ENSG00000100288|Vega:OTTHUMG00000150275	choline kinase beta	protein-coding
